image_path,relative_path,dataset,location,top_category,confidence,is_empty,fish,coral,marine_animal,vegetation,sand_seafloor,rocks,shipwreck_debris,man_made_structure,diver,open_water,murky_turbid,dark_overexposed,blurry_corrupt
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052534814103.tiff,canyons/flatiron/imgs/16233052534814103.tiff,flsea_vi,canyons/flatiron,rocks,0.8334,False,0.0002,0.0123,0.0005,0.0026,0.0045,0.8334,0.0560,0.0670,0.0005,0.0021,0.0138,0.0007,0.0064
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052535670955.tiff,canyons/flatiron/imgs/16233052535670955.tiff,flsea_vi,canyons/flatiron,rocks,0.8924,False,0.0002,0.0093,0.0003,0.0019,0.0042,0.8924,0.0395,0.0360,0.0003,0.0012,0.0102,0.0004,0.0041
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052536603236.tiff,canyons/flatiron/imgs/16233052536603236.tiff,flsea_vi,canyons/flatiron,rocks,0.8798,False,0.0002,0.0152,0.0003,0.0026,0.0048,0.8798,0.0392,0.0408,0.0003,0.0013,0.0103,0.0005,0.0048
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052537675269.tiff,canyons/flatiron/imgs/16233052537675269.tiff,flsea_vi,canyons/flatiron,rocks,0.8303,False,0.0003,0.0347,0.0004,0.0048,0.0060,0.8303,0.0587,0.0476,0.0003,0.0017,0.0110,0.0005,0.0037
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052538947101.tiff,canyons/flatiron/imgs/16233052538947101.tiff,flsea_vi,canyons/flatiron,rocks,0.7791,False,0.0002,0.0146,0.0003,0.0027,0.0049,0.7791,0.0978,0.0888,0.0003,0.0018,0.0068,0.0003,0.0025
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052539589527.tiff,canyons/flatiron/imgs/16233052539589527.tiff,flsea_vi,canyons/flatiron,rocks,0.8871,False,0.0002,0.0174,0.0002,0.0023,0.0032,0.8871,0.0391,0.0382,0.0002,0.0012,0.0078,0.0003,0.0029
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052540714283.tiff,canyons/flatiron/imgs/16233052540714283.tiff,flsea_vi,canyons/flatiron,rocks,0.8826,False,0.0002,0.0156,0.0002,0.0029,0.0047,0.8826,0.0437,0.0311,0.0003,0.0014,0.0121,0.0005,0.0048
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052541563118.tiff,canyons/flatiron/imgs/16233052541563118.tiff,flsea_vi,canyons/flatiron,rocks,0.9178,False,0.0002,0.0149,0.0002,0.0030,0.0037,0.9178,0.0271,0.0187,0.0002,0.0013,0.0084,0.0004,0.0040
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052542945871.tiff,canyons/flatiron/imgs/16233052542945871.tiff,flsea_vi,canyons/flatiron,rocks,0.8801,False,0.0002,0.0344,0.0002,0.0053,0.0060,0.8801,0.0282,0.0224,0.0002,0.0015,0.0156,0.0006,0.0052
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052543678353.tiff,canyons/flatiron/imgs/16233052543678353.tiff,flsea_vi,canyons/flatiron,rocks,0.8303,False,0.0002,0.0249,0.0004,0.0056,0.0084,0.8303,0.0539,0.0497,0.0004,0.0019,0.0189,0.0007,0.0048
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052544673970.tiff,canyons/flatiron/imgs/16233052544673970.tiff,flsea_vi,canyons/flatiron,rocks,0.8476,False,0.0001,0.0227,0.0003,0.0041,0.0060,0.8476,0.0519,0.0413,0.0005,0.0017,0.0173,0.0008,0.0056
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052545591879.tiff,canyons/flatiron/imgs/16233052545591879.tiff,flsea_vi,canyons/flatiron,rocks,0.8013,False,0.0002,0.0237,0.0005,0.0052,0.0082,0.8013,0.0656,0.0576,0.0009,0.0034,0.0240,0.0013,0.0080
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052546795633.tiff,canyons/flatiron/imgs/16233052546795633.tiff,flsea_vi,canyons/flatiron,rocks,0.7843,False,0.0004,0.0279,0.0010,0.0056,0.0064,0.7843,0.0802,0.0528,0.0014,0.0031,0.0228,0.0021,0.0120
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052547718863.tiff,canyons/flatiron/imgs/16233052547718863.tiff,flsea_vi,canyons/flatiron,rocks,0.7634,False,0.0001,0.0127,0.0004,0.0028,0.0052,0.7634,0.1396,0.0571,0.0005,0.0017,0.0115,0.0006,0.0045
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052548628824.tiff,canyons/flatiron/imgs/16233052548628824.tiff,flsea_vi,canyons/flatiron,rocks,0.7671,False,0.0002,0.0142,0.0008,0.0051,0.0054,0.7671,0.1133,0.0717,0.0005,0.0015,0.0142,0.0006,0.0054
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052549646974.tiff,canyons/flatiron/imgs/16233052549646974.tiff,flsea_vi,canyons/flatiron,rocks,0.8130,False,0.0002,0.0224,0.0008,0.0057,0.0076,0.8130,0.0818,0.0380,0.0005,0.0025,0.0203,0.0009,0.0064
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052550824995.tiff,canyons/flatiron/imgs/16233052550824995.tiff,flsea_vi,canyons/flatiron,rocks,0.7465,False,0.0003,0.0333,0.0010,0.0108,0.0123,0.7465,0.0819,0.0549,0.0009,0.0045,0.0410,0.0020,0.0107
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052551622057.tiff,canyons/flatiron/imgs/16233052551622057.tiff,flsea_vi,canyons/flatiron,rocks,0.7650,False,0.0003,0.0437,0.0007,0.0097,0.0128,0.7650,0.0681,0.0532,0.0007,0.0044,0.0317,0.0017,0.0080
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052552675009.tiff,canyons/flatiron/imgs/16233052552675009.tiff,flsea_vi,canyons/flatiron,rocks,0.6282,False,0.0003,0.0415,0.0012,0.0119,0.0093,0.6282,0.1649,0.0828,0.0006,0.0026,0.0472,0.0018,0.0077
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052553677411.tiff,canyons/flatiron/imgs/16233052553677411.tiff,flsea_vi,canyons/flatiron,rocks,0.7266,False,0.0002,0.0390,0.0005,0.0092,0.0085,0.7266,0.0943,0.0791,0.0003,0.0018,0.0326,0.0009,0.0069
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052554912174.tiff,canyons/flatiron/imgs/16233052554912174.tiff,flsea_vi,canyons/flatiron,rocks,0.7509,False,0.0002,0.0488,0.0006,0.0098,0.0090,0.7509,0.0745,0.0645,0.0004,0.0018,0.0328,0.0010,0.0057
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052555631037.tiff,canyons/flatiron/imgs/16233052555631037.tiff,flsea_vi,canyons/flatiron,rocks,0.7839,False,0.0002,0.0437,0.0004,0.0068,0.0089,0.7839,0.0703,0.0501,0.0004,0.0021,0.0267,0.0009,0.0056
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052556572356.tiff,canyons/flatiron/imgs/16233052556572356.tiff,flsea_vi,canyons/flatiron,rocks,0.7695,False,0.0001,0.0241,0.0003,0.0042,0.0086,0.7695,0.1133,0.0459,0.0004,0.0028,0.0220,0.0011,0.0075
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052557573559.tiff,canyons/flatiron/imgs/16233052557573559.tiff,flsea_vi,canyons/flatiron,rocks,0.7383,False,0.0001,0.0244,0.0003,0.0022,0.0050,0.7383,0.1311,0.0711,0.0003,0.0022,0.0144,0.0012,0.0093
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052558784380.tiff,canyons/flatiron/imgs/16233052558784380.tiff,flsea_vi,canyons/flatiron,rocks,0.7602,False,0.0001,0.0350,0.0005,0.0034,0.0047,0.7602,0.1071,0.0655,0.0004,0.0015,0.0142,0.0008,0.0066
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052559620442.tiff,canyons/flatiron/imgs/16233052559620442.tiff,flsea_vi,canyons/flatiron,rocks,0.7753,False,0.0001,0.0201,0.0003,0.0027,0.0049,0.7753,0.1180,0.0595,0.0004,0.0019,0.0120,0.0006,0.0043
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052560691996.tiff,canyons/flatiron/imgs/16233052560691996.tiff,flsea_vi,canyons/flatiron,rocks,0.6780,False,0.0001,0.0148,0.0004,0.0030,0.0054,0.6780,0.1889,0.0849,0.0005,0.0025,0.0151,0.0007,0.0056
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052561675308.tiff,canyons/flatiron/imgs/16233052561675308.tiff,flsea_vi,canyons/flatiron,rocks,0.6042,False,0.0001,0.0133,0.0008,0.0040,0.0041,0.6042,0.2645,0.0892,0.0004,0.0015,0.0129,0.0006,0.0044
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052562831388.tiff,canyons/flatiron/imgs/16233052562831388.tiff,flsea_vi,canyons/flatiron,rocks,0.6664,False,0.0001,0.0256,0.0008,0.0038,0.0050,0.6664,0.2021,0.0719,0.0004,0.0012,0.0163,0.0008,0.0055
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052563743954.tiff,canyons/flatiron/imgs/16233052563743954.tiff,flsea_vi,canyons/flatiron,rocks,0.6720,False,0.0004,0.0393,0.0025,0.0060,0.0058,0.6720,0.1727,0.0765,0.0004,0.0010,0.0147,0.0011,0.0077
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052564736135.tiff,canyons/flatiron/imgs/16233052564736135.tiff,flsea_vi,canyons/flatiron,rocks,0.5768,False,0.0003,0.0318,0.0019,0.0064,0.0054,0.5768,0.2085,0.1262,0.0008,0.0021,0.0244,0.0014,0.0139
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052565625858.tiff,canyons/flatiron/imgs/16233052565625858.tiff,flsea_vi,canyons/flatiron,rocks,0.5138,False,0.0001,0.0129,0.0008,0.0022,0.0027,0.5138,0.3135,0.1301,0.0004,0.0011,0.0124,0.0010,0.0091
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052566871600.tiff,canyons/flatiron/imgs/16233052566871600.tiff,flsea_vi,canyons/flatiron,rocks,0.5512,False,0.0001,0.0057,0.0005,0.0011,0.0013,0.5512,0.2901,0.1318,0.0004,0.0011,0.0066,0.0008,0.0093
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052567644136.tiff,canyons/flatiron/imgs/16233052567644136.tiff,flsea_vi,canyons/flatiron,rocks,0.6979,False,0.0002,0.0500,0.0013,0.0068,0.0068,0.6979,0.1411,0.0730,0.0005,0.0012,0.0134,0.0010,0.0069
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052568739882.tiff,canyons/flatiron/imgs/16233052568739882.tiff,flsea_vi,canyons/flatiron,rocks,0.7857,False,0.0002,0.0288,0.0007,0.0043,0.0066,0.7857,0.1094,0.0346,0.0003,0.0011,0.0204,0.0007,0.0072
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052569716489.tiff,canyons/flatiron/imgs/16233052569716489.tiff,flsea_vi,canyons/flatiron,rocks,0.6875,False,0.0002,0.0168,0.0013,0.0033,0.0037,0.6875,0.2000,0.0649,0.0002,0.0006,0.0125,0.0009,0.0083
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052570712483.tiff,canyons/flatiron/imgs/16233052570712483.tiff,flsea_vi,canyons/flatiron,rocks,0.7910,False,0.0001,0.0136,0.0006,0.0023,0.0025,0.7910,0.1332,0.0403,0.0002,0.0005,0.0085,0.0005,0.0066
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052571591053.tiff,canyons/flatiron/imgs/16233052571591053.tiff,flsea_vi,canyons/flatiron,rocks,0.7413,False,0.0001,0.0190,0.0005,0.0034,0.0040,0.7413,0.1711,0.0472,0.0002,0.0007,0.0091,0.0003,0.0032
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052572746565.tiff,canyons/flatiron/imgs/16233052572746565.tiff,flsea_vi,canyons/flatiron,rocks,0.7613,False,0.0002,0.0213,0.0015,0.0036,0.0064,0.7613,0.1328,0.0484,0.0002,0.0007,0.0181,0.0005,0.0051
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052573640406.tiff,canyons/flatiron/imgs/16233052573640406.tiff,flsea_vi,canyons/flatiron,rocks,0.8357,False,0.0002,0.0235,0.0005,0.0018,0.0053,0.8357,0.0877,0.0343,0.0002,0.0006,0.0072,0.0003,0.0028
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052574840302.tiff,canyons/flatiron/imgs/16233052574840302.tiff,flsea_vi,canyons/flatiron,rocks,0.7587,False,0.0002,0.0288,0.0007,0.0039,0.0074,0.7587,0.1239,0.0527,0.0003,0.0015,0.0152,0.0008,0.0059
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052575684640.tiff,canyons/flatiron/imgs/16233052575684640.tiff,flsea_vi,canyons/flatiron,rocks,0.8098,False,0.0003,0.0300,0.0006,0.0030,0.0086,0.8098,0.0774,0.0469,0.0005,0.0020,0.0136,0.0008,0.0066
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052576676209.tiff,canyons/flatiron/imgs/16233052576676209.tiff,flsea_vi,canyons/flatiron,rocks,0.7621,False,0.0002,0.0249,0.0006,0.0028,0.0062,0.7621,0.1233,0.0628,0.0005,0.0017,0.0084,0.0005,0.0059
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052577703822.tiff,canyons/flatiron/imgs/16233052577703822.tiff,flsea_vi,canyons/flatiron,rocks,0.7771,False,0.0003,0.0197,0.0008,0.0038,0.0089,0.7771,0.0979,0.0651,0.0005,0.0025,0.0155,0.0007,0.0073
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052578874843.tiff,canyons/flatiron/imgs/16233052578874843.tiff,flsea_vi,canyons/flatiron,rocks,0.8596,False,0.0001,0.0139,0.0005,0.0020,0.0063,0.8596,0.0660,0.0337,0.0003,0.0015,0.0102,0.0006,0.0052
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052579706035.tiff,canyons/flatiron/imgs/16233052579706035.tiff,flsea_vi,canyons/flatiron,rocks,0.8006,False,0.0002,0.0177,0.0007,0.0032,0.0081,0.8006,0.1062,0.0386,0.0004,0.0016,0.0132,0.0008,0.0089
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052580664783.tiff,canyons/flatiron/imgs/16233052580664783.tiff,flsea_vi,canyons/flatiron,rocks,0.7185,False,0.0002,0.0168,0.0008,0.0035,0.0106,0.7185,0.1676,0.0576,0.0004,0.0017,0.0134,0.0007,0.0081
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052581689169.tiff,canyons/flatiron/imgs/16233052581689169.tiff,flsea_vi,canyons/flatiron,rocks,0.7836,False,0.0002,0.0251,0.0006,0.0028,0.0076,0.7836,0.1154,0.0435,0.0003,0.0014,0.0123,0.0006,0.0066
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052582819679.tiff,canyons/flatiron/imgs/16233052582819679.tiff,flsea_vi,canyons/flatiron,rocks,0.7545,False,0.0002,0.0065,0.0005,0.0011,0.0039,0.7545,0.1802,0.0418,0.0004,0.0014,0.0046,0.0004,0.0046
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052583719056.tiff,canyons/flatiron/imgs/16233052583719056.tiff,flsea_vi,canyons/flatiron,rocks,0.8269,False,0.0002,0.0097,0.0006,0.0015,0.0043,0.8269,0.1083,0.0304,0.0004,0.0018,0.0070,0.0009,0.0080
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052584768245.tiff,canyons/flatiron/imgs/16233052584768245.tiff,flsea_vi,canyons/flatiron,rocks,0.8196,False,0.0001,0.0208,0.0003,0.0025,0.0057,0.8196,0.0988,0.0388,0.0002,0.0011,0.0084,0.0003,0.0032
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052585684531.tiff,canyons/flatiron/imgs/16233052585684531.tiff,flsea_vi,canyons/flatiron,rocks,0.8033,False,0.0002,0.0268,0.0006,0.0029,0.0081,0.8033,0.0799,0.0410,0.0004,0.0025,0.0247,0.0010,0.0086
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052586734776.tiff,canyons/flatiron/imgs/16233052586734776.tiff,flsea_vi,canyons/flatiron,rocks,0.7883,False,0.0001,0.0204,0.0005,0.0020,0.0045,0.7883,0.1072,0.0468,0.0004,0.0019,0.0166,0.0012,0.0100
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052587612073.tiff,canyons/flatiron/imgs/16233052587612073.tiff,flsea_vi,canyons/flatiron,rocks,0.8273,False,0.0001,0.0221,0.0005,0.0027,0.0041,0.8273,0.0885,0.0290,0.0002,0.0011,0.0158,0.0007,0.0079
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052588625791.tiff,canyons/flatiron/imgs/16233052588625791.tiff,flsea_vi,canyons/flatiron,rocks,0.6705,False,0.0001,0.0079,0.0006,0.0019,0.0051,0.6705,0.2503,0.0434,0.0003,0.0016,0.0112,0.0006,0.0064
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052589650848.tiff,canyons/flatiron/imgs/16233052589650848.tiff,flsea_vi,canyons/flatiron,rocks,0.7235,False,0.0002,0.0119,0.0009,0.0018,0.0033,0.7235,0.1972,0.0411,0.0004,0.0013,0.0098,0.0007,0.0080
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052590717967.tiff,canyons/flatiron/imgs/16233052590717967.tiff,flsea_vi,canyons/flatiron,rocks,0.6423,False,0.0001,0.0195,0.0004,0.0049,0.0054,0.6423,0.2577,0.0491,0.0002,0.0011,0.0154,0.0004,0.0034
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052591723645.tiff,canyons/flatiron/imgs/16233052591723645.tiff,flsea_vi,canyons/flatiron,rocks,0.7556,False,0.0002,0.0302,0.0005,0.0040,0.0077,0.7556,0.1424,0.0363,0.0002,0.0014,0.0159,0.0005,0.0050
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052592618325.tiff,canyons/flatiron/imgs/16233052592618325.tiff,flsea_vi,canyons/flatiron,rocks,0.6545,False,0.0002,0.1085,0.0011,0.0135,0.0133,0.6545,0.0967,0.0387,0.0004,0.0021,0.0607,0.0013,0.0091
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052593702772.tiff,canyons/flatiron/imgs/16233052593702772.tiff,flsea_vi,canyons/flatiron,rocks,0.7338,False,0.0002,0.0564,0.0011,0.0096,0.0097,0.7338,0.0920,0.0309,0.0003,0.0022,0.0513,0.0014,0.0112
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052594714487.tiff,canyons/flatiron/imgs/16233052594714487.tiff,flsea_vi,canyons/flatiron,rocks,0.6639,False,0.0002,0.0477,0.0010,0.0092,0.0133,0.6639,0.1767,0.0437,0.0003,0.0027,0.0329,0.0010,0.0074
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052595685318.tiff,canyons/flatiron/imgs/16233052595685318.tiff,flsea_vi,canyons/flatiron,rocks,0.7079,False,0.0003,0.0690,0.0013,0.0104,0.0168,0.7079,0.1098,0.0242,0.0003,0.0040,0.0452,0.0020,0.0088
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052596657987.tiff,canyons/flatiron/imgs/16233052596657987.tiff,flsea_vi,canyons/flatiron,rocks,0.6170,False,0.0003,0.0717,0.0017,0.0113,0.0190,0.6170,0.1607,0.0296,0.0004,0.0038,0.0692,0.0026,0.0127
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052597579114.tiff,canyons/flatiron/imgs/16233052597579114.tiff,flsea_vi,canyons/flatiron,rocks,0.7315,False,0.0002,0.0283,0.0009,0.0043,0.0097,0.7315,0.1717,0.0234,0.0002,0.0014,0.0220,0.0007,0.0058
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052598798413.tiff,canyons/flatiron/imgs/16233052598798413.tiff,flsea_vi,canyons/flatiron,rocks,0.5901,False,0.0004,0.0518,0.0020,0.0097,0.0116,0.5901,0.2223,0.0310,0.0006,0.0033,0.0578,0.0028,0.0165
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052599698136.tiff,canyons/flatiron/imgs/16233052599698136.tiff,flsea_vi,canyons/flatiron,rocks,0.6114,False,0.0004,0.0685,0.0014,0.0100,0.0184,0.6114,0.1511,0.0283,0.0005,0.0047,0.0777,0.0045,0.0231
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052600642636.tiff,canyons/flatiron/imgs/16233052600642636.tiff,flsea_vi,canyons/flatiron,rocks,0.5586,False,0.0004,0.0605,0.0020,0.0115,0.0254,0.5586,0.1782,0.0321,0.0005,0.0050,0.0970,0.0037,0.0252
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052601706135.tiff,canyons/flatiron/imgs/16233052601706135.tiff,flsea_vi,canyons/flatiron,rocks,0.6311,False,0.0002,0.0209,0.0009,0.0032,0.0109,0.6311,0.2390,0.0216,0.0003,0.0034,0.0415,0.0036,0.0233
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052602726653.tiff,canyons/flatiron/imgs/16233052602726653.tiff,flsea_vi,canyons/flatiron,rocks,0.6202,False,0.0003,0.0729,0.0016,0.0085,0.0208,0.6202,0.1311,0.0275,0.0003,0.0047,0.0809,0.0046,0.0266
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052603749471.tiff,canyons/flatiron/imgs/16233052603749471.tiff,flsea_vi,canyons/flatiron,rocks,0.7064,False,0.0003,0.0900,0.0013,0.0060,0.0152,0.7064,0.0902,0.0182,0.0002,0.0036,0.0498,0.0029,0.0160
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052604706953.tiff,canyons/flatiron/imgs/16233052604706953.tiff,flsea_vi,canyons/flatiron,rocks,0.7227,False,0.0002,0.0425,0.0013,0.0041,0.0089,0.7227,0.1588,0.0175,0.0002,0.0013,0.0292,0.0018,0.0115
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052605708318.tiff,canyons/flatiron/imgs/16233052605708318.tiff,flsea_vi,canyons/flatiron,rocks,0.7598,False,0.0002,0.0256,0.0007,0.0021,0.0100,0.7598,0.1533,0.0176,0.0002,0.0015,0.0164,0.0012,0.0113
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052606687694.tiff,canyons/flatiron/imgs/16233052606687694.tiff,flsea_vi,canyons/flatiron,rocks,0.5297,False,0.0008,0.0237,0.0042,0.0032,0.0105,0.5297,0.3304,0.0442,0.0007,0.0028,0.0228,0.0020,0.0250
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052607710314.tiff,canyons/flatiron/imgs/16233052607710314.tiff,flsea_vi,canyons/flatiron,rocks,0.7102,False,0.0003,0.0287,0.0022,0.0045,0.0103,0.7102,0.1440,0.0293,0.0004,0.0018,0.0393,0.0027,0.0263
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052608604615.tiff,canyons/flatiron/imgs/16233052608604615.tiff,flsea_vi,canyons/flatiron,rocks,0.6313,False,0.0003,0.0267,0.0045,0.0064,0.0096,0.6313,0.2150,0.0393,0.0005,0.0017,0.0294,0.0045,0.0308
/Users/ethanknox/Desktop/Advance Spring 26 (Lockheed Martin)/flsea-vi/canyons/flatiron/imgs/16233052609713666.tiff,canyons/flatiron/imgs/16233052609713666.tiff,flsea_vi,canyons/flatiron,rocks,0.5865,False,0.0004,0.0653,0.0054,0.0084,0.0154,0.5865,0.1509,0.0411,0.0006,0.0027,0.0684,0.0068,0.0479
